_id,type,properties.id,properties.atribuicao,properties.status,properties.validacao,properties.status_val,properties.obs,properties.area_km2,geometry.type,geometry.coordinates[0][0][0][0],geometry.coordinates[0][0][0][1],geometry.coordinates[0][0][1][0],geometry.coordinates[0][0][1][1],geometry.coordinates[0][0][2][0],geometry.coordinates[0][0][2][1],geometry.coordinates[0][0][3][0],geometry.coordinates[0][0][3][1],geometry.coordinates[0][0][4][0],geometry.coordinates[0][0][4][1],geometry.coordinates[0][0][5][0],geometry.coordinates[0][0][5][1],geometry.coordinates[0][0][6][0],geometry.coordinates[0][0][6][1],geometry.coordinates[0][0][7][0],geometry.coordinates[0][0][7][1],geometry.coordinates[0][0][8][0],geometry.coordinates[0][0][8][1],geometry.coordinates[0][0][9][0],geometry.coordinates[0][0][9][1],geometry.coordinates[0][0][10][0],geometry.coordinates[0][0][10][1],geometry.coordinates[0][0][11][0],geometry.coordinates[0][0][11][1],geometry.coordinates[0][0][12][0],geometry.coordinates[0][0][12][1],geometry.coordinates[0][0][13][0],geometry.coordinates[0][0][13][1],geometry.coordinates[0][0][14][0],geometry.coordinates[0][0][14][1],geometry.coordinates[0][0][15][0],geometry.coordinates[0][0][15][1],geometry.coordinates[0][0][16][0],geometry.coordinates[0][0][16][1],geometry.coordinates[0][0][17][0],geometry.coordinates[0][0][17][1],geometry.coordinates[0][0][18][0],geometry.coordinates[0][0][18][1],geometry.coordinates[0][0][19][0],geometry.coordinates[0][0][19][1],geometry.coordinates[0][0][20][0],geometry.coordinates[0][0][20][1],geometry.coordinates[1][0][0][0],geometry.coordinates[1][0][0][1],geometry.coordinates[1][0][1][0],geometry.coordinates[1][0][1][1],geometry.coordinates[1][0][2][0],geometry.coordinates[1][0][2][1],geometry.coordinates[1][0][3][0],geometry.coordinates[1][0][3][1],geometry.coordinates[1][0][4][0],geometry.coordinates[1][0][4][1],geometry.coordinates[1][0][5][0],geometry.coordinates[1][0][5][1],geometry.coordinates[1][0][6][0],geometry.coordinates[1][0][6][1],geometry.coordinates[1][0][7][0],geometry.coordinates[1][0][7][1],geometry.coordinates[1][0][8][0],geometry.coordinates[1][0][8][1],geometry.coordinates[1][0][9][0],geometry.coordinates[1][0][9][1],geometry.coordinates[1][0][10][0],geometry.coordinates[1][0][10][1],geometry.coordinates[1][0][11][0],geometry.coordinates[1][0][11][1],geometry.coordinates[0][0][21][0],geometry.coordinates[0][0][21][1],geometry.coordinates[0][0][22][0],geometry.coordinates[0][0][22][1],geometry.coordinates[0][0][23][0],geometry.coordinates[0][0][23][1],geometry.coordinates[0][0][24][0],geometry.coordinates[0][0][24][1],geometry.coordinates[0][0][25][0],geometry.coordinates[0][0][25][1],geometry.coordinates[0][0][26][0],geometry.coordinates[0][0][26][1],geometry.coordinates[0][0][27][0],geometry.coordinates[0][0][27][1],geometry.coordinates[0][0][28][0],geometry.coordinates[0][0][28][1],geometry.coordinates[0][0][29][0],geometry.coordinates[0][0][29][1],geometry.coordinates[1][0][12][0],geometry.coordinates[1][0][12][1],geometry.coordinates[1][0][13][0],geometry.coordinates[1][0][13][1],geometry.coordinates[1][0][14][0],geometry.coordinates[1][0][14][1],geometry.coordinates[1][0][15][0],geometry.coordinates[1][0][15][1],geometry.coordinates[1][0][16][0],geometry.coordinates[1][0][16][1],geometry.coordinates[1][0][17][0],geometry.coordinates[1][0][17][1],geometry.coordinates[1][0][18][0],geometry.coordinates[1][0][18][1],geometry.coordinates[1][0][19][0],geometry.coordinates[1][0][19][1],geometry.coordinates[1][0][20][0],geometry.coordinates[1][0][20][1],geometry.coordinates[1][0][21][0],geometry.coordinates[1][0][21][1],data_inicio,data_fim
65f8d5b1c60a8f925ce7abf1,Feature,2910,analista 1,finalizado,analista 3,andamento,,0.280223487,MultiPolygon,489988.646550982,7510301.9862726405,490688.646550982,7510301.9862726405,490688.646550982,7509901.9862726405,489988.646550982,7509901.9862726405,489988.646550982,7510301.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/04/2024,13/04/2024
65f8d5b1c60a8f925ce7abf2,Feature,2911,analista 1,finalizado,analista 3,andamento,,0.280223487,MultiPolygon,489988.646550982,7510701.9862726405,490688.646550982,7510701.9862726405,490688.646550982,7510301.9862726405,489988.646550982,7510301.9862726405,489988.646550982,7510701.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/04/2024,02/04/2024
65f8d5b1c60a8f925ce7abf3,Feature,2912,analista 1,finalizado,analista 3,andamento,,0.280223487,MultiPolygon,489988.646550982,7511101.9862726405,490688.646550982,7511101.9862726405,490688.646550982,7510701.9862726405,489988.646550982,7510701.9862726405,489988.646550982,7511101.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/03/2024,17/03/2024
65f8d5b1c60a8f925ce7abf4,Feature,2913,analista 1,finalizado,analista 3,andamento,,0.280223487,MultiPolygon,489988.646550982,7511501.9862726405,490688.646550982,7511501.9862726405,490688.646550982,7511101.9862726405,489988.646550982,7511101.9862726405,489988.646550982,7511501.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/04/2024,09/04/2024
65f8d5b1c60a8f925ce7abf5,Feature,2914,analista 1,finalizado,analista 3,andamento,,0.280223578,MultiPolygon,490688.646550982,7508701.9862726405,491388.646550982,7508701.9862726405,491388.646550982,7508301.9862726405,490688.646550982,7508301.9862726405,490688.646550982,7508701.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31/03/2024,03/04/2024
65f8d5b1c60a8f925ce7abf6,Feature,2915,analista 1,finalizado,analista 3,andamento,,0.280223578,MultiPolygon,490688.646550982,7509101.9862726405,491388.646550982,7509101.9862726405,491388.646550982,7508701.9862726405,490688.646550982,7508701.9862726405,490688.646550982,7509101.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/03/2024,24/03/2024
65f8d5b1c60a8f925ce7abf7,Feature,2916,analista 1,finalizado,analista 3,andamento,,0.280223578,MultiPolygon,490688.646550982,7509501.9862726405,491388.646550982,7509501.9862726405,491388.646550982,7509101.9862726405,490688.646550982,7509101.9862726405,490688.646550982,7509501.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/03/2024,22/03/2024
65f8d5b1c60a8f925ce7abf8,Feature,2917,analista 1,finalizado,analista 3,andamento,,0.280223578,MultiPolygon,490688.646550982,7509901.9862726405,491388.646550982,7509901.9862726405,491388.646550982,7509501.9862726405,490688.646550982,7509501.9862726405,490688.646550982,7509901.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/04/2024,03/04/2024
65f8d5b1c60a8f925ce7abf9,Feature,2918,analista 1,finalizado,analista 3,andamento,,0.280223578,MultiPolygon,490688.646550982,7507101.9862726405,491388.646550982,7507101.9862726405,491388.646550982,7506701.9862726405,490688.646550982,7506701.9862726405,490688.646550982,7507101.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/04/2024,17/04/2024
65f8d5b1c60a8f925ce7abfa,Feature,2919,analista 1,finalizado,analista 3,andamento,,0.280223578,MultiPolygon,490688.646550982,7507501.9862726405,491388.646550982,7507501.9862726405,491388.646550982,7507101.9862726405,490688.646550982,7507101.9862726405,490688.646550982,7507501.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/03/2024,06/03/2024
65f8d5b1c60a8f925ce7abfb,Feature,2920,analista 1,finalizado,analista 3,andamento,,0.280223578,MultiPolygon,490688.646550982,7507901.9862726405,491388.646550982,7507901.9862726405,491388.646550982,7507501.9862726405,490688.646550982,7507501.9862726405,490688.646550982,7507901.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04/03/2024,06/03/2024
65f8d5b1c60a8f925ce7abfc,Feature,2921,analista 1,finalizado,analista 3,andamento,,0.280223578,MultiPolygon,490688.646550982,7508301.9862726405,491388.646550982,7508301.9862726405,491388.646550982,7507901.9862726405,490688.646550982,7507901.9862726405,490688.646550982,7508301.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/04/2024,19/04/2024
65f8d5b1c60a8f925ce7abfd,Feature,2922,analista 3,finalizado,,,,0.280223578,MultiPolygon,490688.646550982,7505501.9862726405,491388.646550982,7505501.9862726405,491388.646550982,7505101.9862726405,490688.646550982,7505101.9862726405,490688.646550982,7505501.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28/03/2024,01/04/2024
65f8d5b1c60a8f925ce7abfe,Feature,2923,analista 3,finalizado,,,,0.280223578,MultiPolygon,490688.646550982,7505901.9862726405,491388.646550982,7505901.9862726405,491388.646550982,7505501.9862726405,490688.646550982,7505501.9862726405,490688.646550982,7505901.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/04/2024,14/04/2024
65f8d5b1c60a8f925ce7abff,Feature,2924,analista 3,finalizado,,,,0.280223578,MultiPolygon,490688.646550982,7506301.9862726405,491388.646550982,7506301.9862726405,491388.646550982,7505901.9862726405,490688.646550982,7505901.9862726405,490688.646550982,7506301.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/03/2024,17/03/2024
65f8d5b1c60a8f925ce7ac00,Feature,2925,analista 1,finalizado,analista 3,andamento,,0.280223578,MultiPolygon,490688.646550982,7506701.9862726405,491388.646550982,7506701.9862726405,491388.646550982,7506301.9862726405,490688.646550982,7506301.9862726405,490688.646550982,7506701.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26/03/2024,30/03/2024
65f8d5b1c60a8f925ce7ac01,Feature,2926,analista 3,finalizado,,,,0.280223578,MultiPolygon,490688.646550982,7503901.9862726405,491388.646550982,7503901.9862726405,491388.646550982,7503501.9862726405,490688.646550982,7503501.9862726405,490688.646550982,7503901.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30/03/2024,01/04/2024
65f8d5b1c60a8f925ce7ac02,Feature,2927,analista 3,finalizado,,,,0.280223578,MultiPolygon,490688.646550982,7504301.9862726405,491388.646550982,7504301.9862726405,491388.646550982,7503901.9862726405,490688.646550982,7503901.9862726405,490688.646550982,7504301.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/03/2024,20/03/2024
65f8d5b1c60a8f925ce7ac03,Feature,2928,analista 3,finalizado,,,,0.280223578,MultiPolygon,490688.646550982,7504701.9862726405,491388.646550982,7504701.9862726405,491388.646550982,7504301.9862726405,490688.646550982,7504301.9862726405,490688.646550982,7504701.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14/03/2024,14/03/2024
65f8d5b1c60a8f925ce7ac04,Feature,2929,analista 3,finalizado,,,,0.280223578,MultiPolygon,490688.646550982,7505101.9862726405,491388.646550982,7505101.9862726405,491388.646550982,7504701.9862726405,490688.646550982,7504701.9862726405,490688.646550982,7505101.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/03/2024,14/03/2024
65f8d5b1c60a8f925ce7ac05,Feature,2930,analista 1,finalizado,analista 3,andamento,,0.260625698,MultiPolygon,491341.0474067628,7513360.707701486,491388.646550982,7513344.82582512,491388.646550982,7513101.9862726405,490688.646550982,7513101.9862726405,490688.646550982,7513501.9862726405,491164.3819560081,7513501.9862726405,491341.0474067628,7513360.707701486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/03/2024,10/03/2024
65f8d5b1c60a8f925ce7ac06,Feature,2931,analista 1,finalizado,analista 3,andamento,,0.059113948,MultiPolygon,490911.9219358645,7513657.070460181,491103.3161925445,7513550.820290677,491164.3819560081,7513501.9862726405,490688.646550982,7513501.9862726405,490688.646550982,7513687.83853858,490911.9219358645,7513657.070460181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/04/2024,06/04/2024
65f8d5b1c60a8f925ce7ac07,Feature,2932,analista 1,finalizado,analista 3,andamento,,0.280223578,MultiPolygon,490688.646550982,7511901.9862726405,491388.646550982,7511901.9862726405,491388.646550982,7511501.9862726405,490688.646550982,7511501.9862726405,490688.646550982,7511901.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/04/2024,13/04/2024
65f8d5b1c60a8f925ce7ac08,Feature,2933,analista 1,finalizado,analista 3,andamento,,0.280223578,MultiPolygon,490688.646550982,7512301.9862726405,491388.646550982,7512301.9862726405,491388.646550982,7511901.9862726405,490688.646550982,7511901.9862726405,490688.646550982,7512301.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/03/2024,13/03/2024
65f8d5b1c60a8f925ce7ac09,Feature,2934,analista 1,finalizado,analista 3,andamento,,0.280223578,MultiPolygon,490688.646550982,7512701.9862726405,491388.646550982,7512701.9862726405,491388.646550982,7512301.9862726405,490688.646550982,7512301.9862726405,490688.646550982,7512701.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25/03/2024,25/03/2024
65f8d5b1c60a8f925ce7ac0a,Feature,2935,analista 1,finalizado,analista 3,andamento,,0.280223578,MultiPolygon,490688.646550982,7513101.9862726405,491388.646550982,7513101.9862726405,491388.646550982,7512701.9862726405,490688.646550982,7512701.9862726405,490688.646550982,7513101.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/03/2024,22/03/2024
65f8d5b1c60a8f925ce7ac0b,Feature,2936,analista 1,finalizado,analista 3,andamento,,0.280223578,MultiPolygon,490688.646550982,7510301.9862726405,491388.646550982,7510301.9862726405,491388.646550982,7509901.9862726405,490688.646550982,7509901.9862726405,490688.646550982,7510301.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/03/2024,21/03/2024
65f8d5b1c60a8f925ce7ac0c,Feature,2937,analista 1,finalizado,analista 3,andamento,,0.280223578,MultiPolygon,490688.646550982,7510701.9862726405,491388.646550982,7510701.9862726405,491388.646550982,7510301.9862726405,490688.646550982,7510301.9862726405,490688.646550982,7510701.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/04/2024,18/04/2024
65f8d5b1c60a8f925ce7ac0d,Feature,2938,analista 1,finalizado,analista 3,andamento,,0.280223578,MultiPolygon,490688.646550982,7511101.9862726405,491388.646550982,7511101.9862726405,491388.646550982,7510701.9862726405,490688.646550982,7510701.9862726405,490688.646550982,7511101.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04/03/2024,07/03/2024
65f8d5b1c60a8f925ce7ac0e,Feature,2939,analista 1,finalizado,analista 3,andamento,,0.280223578,MultiPolygon,490688.646550982,7511501.9862726405,491388.646550982,7511501.9862726405,491388.646550982,7511101.9862726405,490688.646550982,7511101.9862726405,490688.646550982,7511501.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/03/2024,19/03/2024
65f8d5b1c60a8f925ce7ac0f,Feature,2940,analista 3,finalizado,,,,0.280223578,MultiPolygon,490688.646550982,7502301.9862726405,491388.646550982,7502301.9862726405,491388.646550982,7501901.9862726405,490688.646550982,7501901.9862726405,490688.646550982,7502301.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/03/2024,13/03/2024
65f8d5b1c60a8f925ce7ac10,Feature,2941,analista 3,finalizado,,,,0.280223578,MultiPolygon,490688.646550982,7502701.9862726405,491388.646550982,7502701.9862726405,491388.646550982,7502301.9862726405,490688.646550982,7502301.9862726405,490688.646550982,7502701.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06/03/2024,07/03/2024
65f8d5b1c60a8f925ce7ac11,Feature,2942,analista 3,finalizado,,,,0.280223578,MultiPolygon,490688.646550982,7503101.9862726405,491388.646550982,7503101.9862726405,491388.646550982,7502701.9862726405,490688.646550982,7502701.9862726405,490688.646550982,7503101.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06/04/2024,07/04/2024
65f8d5b1c60a8f925ce7ac12,Feature,2943,analista 3,finalizado,,,,0.280223578,MultiPolygon,490688.646550982,7503501.9862726405,491388.646550982,7503501.9862726405,491388.646550982,7503101.9862726405,490688.646550982,7503101.9862726405,490688.646550982,7503501.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/03/2024,03/03/2024
65f8d5b1c60a8f925ce7ac13,Feature,2944,analista 3,finalizado,,,,0.066411062,MultiPolygon,491286.22402356844,7500867.037779254,491245.82924039825,7500882.461699665,491152.1376030412,7500942.668412847,490970.4950958899,7501101.9862726405,491388.646550982,7501101.9862726405,491388.646550982,7500849.497694128,491286.22402356844,7500867.037779254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/03/2024,15/03/2024
65f8d5b1c60a8f925ce7ac14,Feature,2945,analista 3,finalizado,,,,0.245488479,MultiPolygon,490722.5327566029,7501319.472971234,490688.646550982,7501341.507553499,490688.646550982,7501501.9862726405,491388.646550982,7501501.9862726405,491388.646550982,7501101.9862726405,490970.4950958899,7501101.9862726405,490722.5327566029,7501319.472971234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/03/2024,02/03/2024
65f8d5b1c60a8f925ce7ac15,Feature,2946,analista 3,finalizado,,,,0.280223578,MultiPolygon,490688.646550982,7501901.9862726405,491388.646550982,7501901.9862726405,491388.646550982,7501501.9862726405,490688.646550982,7501501.9862726405,490688.646550982,7501901.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/04/2024,25/04/2024
65f8d5b1c60a8f925ce7ac16,Feature,2947,analista 1,finalizado,,,,0.280223738,MultiPolygon,492088.646550982,7508701.9862726405,492788.646550982,7508701.9862726405,492788.646550982,7508301.9862726405,492088.646550982,7508301.9862726405,492088.646550982,7508701.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/03/2024,02/03/2024
65f8d5b1c60a8f925ce7ac17,Feature,2948,analista 1,finalizado,,,,0.280223738,MultiPolygon,492088.646550982,7509101.9862726405,492788.646550982,7509101.9862726405,492788.646550982,7508701.9862726405,492088.646550982,7508701.9862726405,492088.646550982,7509101.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/03/2024,22/03/2024
65f8d5b1c60a8f925ce7ac18,Feature,2949,analista 1,finalizado,,,,0.280223738,MultiPolygon,492088.646550982,7509501.9862726405,492788.646550982,7509501.9862726405,492788.646550982,7509101.9862726405,492088.646550982,7509101.9862726405,492088.646550982,7509501.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/04/2024,04/04/2024
65f8d5b1c60a8f925ce7ac19,Feature,2950,analista 1,finalizado,,,,0.280223738,MultiPolygon,492088.646550982,7509901.9862726405,492788.646550982,7509901.9862726405,492788.646550982,7509501.9862726405,492088.646550982,7509501.9862726405,492088.646550982,7509901.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/04/2024,02/04/2024
65f8d5b1c60a8f925ce7ac1a,Feature,2951,analista 1,finalizado,,,,0.280223738,MultiPolygon,492088.646550982,7507101.9862726405,492788.646550982,7507101.9862726405,492788.646550982,7506701.9862726405,492088.646550982,7506701.9862726405,492088.646550982,7507101.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/04/2024,06/04/2024
65f8d5b1c60a8f925ce7ac1b,Feature,2952,analista 1,finalizado,,,,0.280223738,MultiPolygon,492088.646550982,7507501.9862726405,492788.646550982,7507501.9862726405,492788.646550982,7507101.9862726405,492088.646550982,7507101.9862726405,492088.646550982,7507501.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23/04/2024,23/04/2024
65f8d5b1c60a8f925ce7ac1c,Feature,2953,analista 1,finalizado,,,,0.280223738,MultiPolygon,492088.646550982,7507901.9862726405,492788.646550982,7507901.9862726405,492788.646550982,7507501.9862726405,492088.646550982,7507501.9862726405,492088.646550982,7507901.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/04/2024,08/04/2024
65f8d5b1c60a8f925ce7ac1d,Feature,2954,analista 1,finalizado,,,,0.280223738,MultiPolygon,492088.646550982,7508301.9862726405,492788.646550982,7508301.9862726405,492788.646550982,7507901.9862726405,492088.646550982,7507901.9862726405,492088.646550982,7508301.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31/03/2024,02/04/2024
65f8d5b1c60a8f925ce7ac1e,Feature,2955,analista 3,finalizado,,,,0.280223738,MultiPolygon,492088.646550982,7505501.9862726405,492788.646550982,7505501.9862726405,492788.646550982,7505101.9862726405,492088.646550982,7505101.9862726405,492088.646550982,7505501.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30/03/2024,01/04/2024
65f8d5b1c60a8f925ce7ac1f,Feature,2956,analista 3,finalizado,,,,0.280223738,MultiPolygon,492088.646550982,7505901.9862726405,492788.646550982,7505901.9862726405,492788.646550982,7505501.9862726405,492088.646550982,7505501.9862726405,492088.646550982,7505901.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/03/2024,19/03/2024
65f8d5b1c60a8f925ce7ac20,Feature,2957,analista 3,finalizado,,,,0.280223738,MultiPolygon,492088.646550982,7506301.9862726405,492788.646550982,7506301.9862726405,492788.646550982,7505901.9862726405,492088.646550982,7505901.9862726405,492088.646550982,7506301.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/04/2024,13/04/2024
65f8d5b1c60a8f925ce7ac21,Feature,2958,analista 1,finalizado,,,,0.280223738,MultiPolygon,492088.646550982,7506701.9862726405,492788.646550982,7506701.9862726405,492788.646550982,7506301.9862726405,492088.646550982,7506301.9862726405,492088.646550982,7506701.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14/04/2024,16/04/2024
